subject,ecg,eda,temp,resp,emotion
S13,-0.0208282470703125,2.8110504150390625,34.208404541015625,-0.58441162109375,calm
S2,-0.0106658935546875,0.6710052490234375,32.61077880859375,3.24554443359375,calm
S13,-0.1900177001953125,2.6477813720703125,34.115386962890625,-4.83551025390625,calm
S7,0.0113983154296875,11.5447998046875,34.46221923828125,-1.995849609375,calm
S2,-0.163238525390625,0.7663726806640625,31.89215087890625,-0.91552734375,calm
S3,-0.217987060546875,8.113861083984375,33.156646728515625,3.18145751953125,calm
S14,0.1651153564453125,3.0200958251953125,34.136749267578125,-2.47344970703125,calm
S7,0.0098419189453125,11.524581909179688,34.430084228515625,1.287841796875,calm
S6,0.10015869140625,8.23211669921875,34.22216796875,-3.60565185546875,calm
S17,-0.0482025146484375,5.7178497314453125,33.598907470703125,-4.13970947265625,calm
S15,0.0175323486328125,2.3815155029296875,33.946380615234375,0.45013427734375,calm
S13,0.0106658935546875,2.8598785400390625,34.19775390625,2.95257568359375,calm
S14,-0.214141845703125,3.0231475830078125,34.1458740234375,-3.42559814453125,calm
S16,-0.0180816650390625,2.181243896484375,34.4010009765625,-2.99835205078125,calm
S10,-0.0432586669921875,0.9159088134765624,34.390289306640625,-1.29241943359375,calm
S10,0.0261383056640625,0.90484619140625,34.411712646484375,1.10626220703125,calm
S11,-0.0851898193359375,6.3175201416015625,35.00347900390625,2.68707275390625,calm
S15,-0.1751861572265625,2.420806884765625,33.97528076171875,1.94091796875,calm
S14,-0.0612945556640625,3.020858764648437,34.164154052734375,-3.83758544921875,calm
S5,0.0188140869140625,5.3363800048828125,34.9541015625,-1.06353759765625,calm
S9,-0.003387451171875,3.164291381835937,34.87237548828125,-5.4718017578125,calm
S5,-0.0132293701171875,5.3401947021484375,34.9417724609375,1.80816650390625,calm
S4,-0.0106658935546875,1.4129638671875,32.968780517578125,1.70440673828125,calm
S2,-0.0094757080078125,0.725555419921875,32.3824462890625,-2.81829833984375,calm
S13,0.0061798095703125,2.8331756591796875,34.154998779296875,-0.07781982421875,calm
S15,0.0001373291015625,2.6123046875,34.00567626953125,1.11846923828125,calm
S2,0.016845703125,0.54931640625,32.693023681640625,-2.18658447265625,calm
S3,-0.0589141845703125,7.9265594482421875,33.17022705078125,1.15509033203125,calm
S2,0.0087432861328125,0.756072998046875,31.8299560546875,3.14788818359375,calm
S8,-0.0143280029296875,3.6495208740234375,35.04205322265625,-1.42364501953125,calm
S4,-0.04376220703125,1.3683319091796875,32.935760498046875,0.29144287109375,calm
S4,0.80731201171875,1.35955810546875,32.902740478515625,-1.06353759765625,calm
S2,0.0051727294921875,0.563812255859375,32.79034423828125,2.79083251953125,calm
S8,0.01373291015625,3.715896606445313,34.95562744140625,-0.018310546875,calm
S6,-0.0755767822265625,8.715438842773438,34.08184814453125,-0.018310546875,calm
S2,-0.0192718505859375,0.740814208984375,31.741180419921875,0.69122314453125,calm
S11,0.1441497802734375,6.36138916015625,34.91552734375,-0.63323974609375,calm
S7,0.0019683837890625,11.841201782226562,34.451507568359375,-1.47857666015625,calm
S16,0.1209869384765625,2.1770477294921875,34.41632080078125,0.8758544921875,calm
S2,0.0177154541015625,0.6008148193359375,32.752899169921875,-1.727294921875,calm
S6,-0.0534210205078125,8.267974853515625,34.188568115234375,0.91094970703125,calm
S2,-0.1206207275390625,0.572967529296875,32.749908447265625,-0.018310546875,calm
S11,-0.0601959228515625,6.3037872314453125,34.961822509765625,-5.30853271484375,calm
S13,-0.0982818603515625,2.843475341796875,34.1763916015625,-13.12103271484375,calm
S17,-0.1187896728515625,5.7697296142578125,33.541412353515625,-2.10113525390625,calm
S16,-0.0796051025390625,2.1240234375,34.391815185546875,-3.192138671875,calm
S17,-0.0276031494140625,5.7559967041015625,33.63525390625,0.2197265625,calm
S11,1.4629669189453125,6.389617919921875,34.967987060546875,1.71356201171875,calm
S9,-0.0203704833984375,3.139495849609375,34.835418701171875,9.34600830078125,calm
S14,-0.1701507568359375,3.038787841796875,34.08795166015625,-3.54766845703125,calm
S2,-0.0025634765625,0.8701324462890625,32.13543701171875,-1.092529296875,calm
S16,-0.33782958984375,2.191162109375,34.40252685546875,0.543212890625,calm
S17,-0.04888916015625,5.9108734130859375,33.53533935546875,-4.95452880859375,calm
S5,-0.04522705078125,5.601119995117188,34.9248046875,-0.39215087890625,calm
S16,-0.3846588134765625,2.1778106689453125,34.39947509765625,0.99945068359375,calm
S7,-0.0355224609375,11.914443969726562,34.448455810546875,-0.30670166015625,calm
S8,-0.1717987060546875,3.720855712890625,34.95562744140625,5.09033203125,calm
S17,-0.0268707275390625,6.0352325439453125,33.527801513671875,-1.26495361328125,calm
S6,0.00238037109375,8.401107788085938,34.289337158203125,3.40423583984375,calm
S2,0.022979736328125,0.794219970703125,31.87289428710937,2.49481201171875,calm
S9,-0.0306701660156249,3.05633544921875,34.838531494140625,-7.92694091796875,calm
S17,-0.0460968017578125,6.0756683349609375,33.532318115234375,-1.19476318359375,calm
S6,-0.0327301025390625,8.271026611328125,34.254241943359375,-1.46636962890625,calm
S8,-0.0165252685546875,3.7815093994140634,34.978790283203125,-1.29547119140625,calm
S14,-0.009979248046875,2.9056549072265625,34.206878662109375,4.27093505859375,calm
S13,-0.02490234375,2.864837646484375,34.109283447265625,1.39923095703125,calm
S17,-0.0037078857421875,5.7514190673828125,33.61859130859375,3.73382568359375,calm
S17,-0.224945068359375,5.869674682617188,33.508148193359375,0.10528564453125,calm
S15,-0.1154022216796875,2.4768829345703125,33.97528076171875,3.338623046875,calm
S7,-0.0200958251953125,11.615371704101562,34.37652587890625,1.03912353515625,calm
S2,0.016571044921875,0.759124755859375,31.97811889648437,2.13470458984375,calm
S10,-0.0043487548828125,0.916290283203125,34.3841552734375,0.19378662109375,calm
S9,0.16168212890625,3.2611846923828125,34.841583251953125,3.00445556640625,calm
S3,0.430023193359375,7.886123657226562,33.17022705078125,-0.33721923828125,calm
S14,-0.2216033935546875,3.000640869140625,34.2130126953125,0.26702880859375,calm
S10,-0.0384979248046875,0.93841552734375,34.391815185546875,-0.51116943359375,calm
S17,-0.0459136962890625,5.961227416992188,33.552001953125,-4.6356201171875,calm
S4,0.0566253662109375,1.36566162109375,32.98681640625,-2.25982666015625,calm
S13,-0.0253143310546875,2.8095245361328125,34.191650390625,-1.171875,calm
S4,-0.2123565673828125,1.369476318359375,32.893768310546875,5.98297119140625,calm
S3,-0.0918731689453125,7.810211181640625,33.31036376953125,2.42156982421875,calm
S17,-0.2891693115234375,6.0394287109375,33.49603271484375,-2.78778076171875,calm
S7,-0.0995635986328125,11.539077758789062,34.4208984375,0.86212158203125,calm
S5,-0.0115814208984375,5.245208740234375,34.958709716796875,-1.62506103515625,calm
S15,0.0060882568359375,2.51617431640625,34.01788330078125,-0.29449462890625,calm
S10,0.0677032470703125,0.89874267578125,34.5020751953125,-2.91900634765625,calm
S2,0.08514404296875,0.6748199462890625,32.328826904296875,-2.14080810546875,calm
S6,-0.024261474609375,8.314895629882812,34.264892578125,0.28228759765625,calm
S14,-0.034332275390625,2.9388427734375,34.193145751953125,-1.37481689453125,calm
S7,-0.05511474609375,11.946487426757812,34.459197998046875,-3.78265380859375,calm
S16,-0.1855316162109375,2.190399169921875,34.404052734375,0.23040771484375,calm
S14,0.2842254638671875,2.93426513671875,34.252716064453125,0.46234130859375,calm
S10,0.0174407958984375,0.91552734375,34.35205078125,4.36553955078125,calm
S4,-0.0083770751953125,1.3629913330078125,32.980804443359375,0.95977783203125,calm
S9,0.1201629638671875,3.159332275390625,34.80462646484375,4.86602783203125,calm
S2,0.0006866455078125,0.7610321044921875,32.388427734375,0.40740966796875,calm
S17,-0.1923980712890625,6.044769287109375,33.627685546875,-3.44085693359375,calm
S15,0.1524810791015625,2.4261474609375,33.891632080078125,4.09088134765625,calm
S5,-0.021697998046875,5.36041259765625,34.958709716796875,-0.70953369140625,calm
S13,-0.06939697265625,2.8141021728515625,34.2008056640625,-3.96881103515625,calm
S14,0.018951416015625,2.915191650390625,34.208404541015625,-3.1005859375,calm
S3,-0.1739959716796875,8.24432373046875,33.1220703125,4.13360595703125,calm
S6,0.01885986328125,8.289718627929688,34.2557373046875,-1.190185546875,calm
S9,-0.0128631591796875,3.052520751953125,34.835418701171875,3.08380126953125,calm
S3,-0.09759521484375,8.205032348632812,33.14312744140625,-2.04010009765625,calm
S7,-0.03662109375,11.625289916992188,34.365814208984375,-2.8350830078125,calm
S14,-0.04559326171875,2.956390380859375,34.281707763671875,-2.52685546875,calm
S6,-0.3625946044921875,8.855819702148438,34.16571044921875,2.80914306640625,calm
S9,0.0805206298828125,3.0376434326171875,34.826171875,7.75299072265625,calm
S2,0.2876129150390625,0.7335662841796875,32.3675537109375,-1.71051025390625,calm
S7,-0.13494873046875,11.86065673828125,34.448455810546875,1.55792236328125,calm
S6,-0.0242156982421875,8.542633056640625,34.217559814453125,1.43585205078125,calm
S5,1.4215850830078125,5.416107177734375,34.897064208984375,0.53558349609375,calm
S15,-0.0178070068359375,2.45819091796875,33.96612548828125,2.84881591796875,calm
S6,0.0137786865234375,8.300399780273438,34.24658203125,-1.26800537109375,calm
S7,-0.0005035400390625,11.861038208007812,34.430084228515625,1.641845703125,calm
S14,-0.13677978515625,3.011703491210937,34.1519775390625,-2.838134765625,calm
S2,0.0066375732421875,0.5523681640625,32.71697998046875,-1.50604248046875,calm
S14,-0.1469879150390625,2.9819488525390625,34.240478515625,4.63409423828125,calm
S13,0.017303466796875,2.837371826171875,34.1763916015625,2.78167724609375,calm
S7,-0.10821533203125,11.943817138671877,34.460693359375,3.02886962890625,calm
S2,0.00714111328125,0.62255859375,32.655670166015625,0.177001953125,calm
S15,-0.0048065185546875,2.386093139648437,33.94940185546875,-0.85601806640625,calm
S15,0.9660186767578124,2.40478515625,33.925048828125,-3.61785888671875,calm
S8,0.0705413818359375,3.688430786132813,34.95562744140625,-1.01776123046875,calm
S5,0.0049896240234375,6.281661987304688,34.890869140625,-1.70135498046875,calm
S9,-0.0190887451171875,3.102874755859375,34.850799560546875,6.34918212890625,calm
S3,-0.0132293701171875,8.226776123046875,33.155181884765625,0.714111328125,calm
S5,-0.0184478759765625,5.699920654296875,34.94482421875,-1.79901123046875,calm
S9,0.02471923828125,3.1528472900390625,34.826171875,-1.76849365234375,calm
S8,-0.0139617919921875,3.78875732421875,34.991119384765625,-11.99798583984375,calm
S8,-0.0036163330078125,3.760528564453125,35.05908203125,-3.26995849609375,calm
S4,-0.0216522216796875,1.393890380859375,32.968780517578125,-0.8056640625,calm
S14,-0.02362060546875,2.999496459960937,34.2313232421875,-1.49993896484375,calm
S16,-0.0096588134765625,2.185821533203125,34.408660888671875,-1.922607421875,calm
S9,0.116363525390625,3.0487060546875,34.835418701171875,6.15692138671875,calm
S6,-0.0250396728515625,8.208847045898438,34.216064453125,1.86004638671875,calm
S2,-0.0344696044921875,0.7038116455078125,32.14434814453125,0.31280517578125,calm
S7,0.0048065185546875,11.966323852539062,34.48828125,-2.691650390625,calm
S4,0.0386810302734375,1.3652801513671875,32.9718017578125,0.97503662109375,calm
S3,0.0905914306640625,8.288192749023438,33.113037109375,0.23956298828125,calm
S7,-0.0824432373046875,11.823654174804688,34.4576416015625,-1.7181396484375,calm
S10,0.0298919677734375,0.899505615234375,34.52197265625,-0.56610107421875,calm
S11,0.20269775390625,6.3739776611328125,34.9710693359375,4.00848388671875,calm
S13,-0.0677947998046875,2.855682373046875,34.17333984375,-2.4566650390625,calm
S9,-0.0333709716796875,3.036117553710937,34.860076904296875,-2.92816162109375,calm
S6,-0.0128173828125,8.533859252929688,34.22674560546875,1.47247314453125,calm
S14,-0.1383819580078125,3.01055908203125,34.1702880859375,-3.41644287109375,calm
S11,-0.1600799560546875,6.314468383789063,34.99884033203125,1.69830322265625,calm
S2,0.0912322998046875,0.7221221923828125,32.12060546875,-2.12249755859375,calm
S10,-0.0429840087890625,0.9136199951171876,34.417816162109375,0.25177001953125,calm
S5,-0.0666046142578125,5.350494384765625,34.8631591796875,2.79693603515625,calm
S9,0.038543701171875,2.9804229736328125,34.74462890625,7.97882080078125,calm
S13,-0.0151519775390625,2.8629302978515625,34.106201171875,0.03814697265625,calm
S2,0.2946624755859375,0.67291259765625,32.48388671875,3.27606201171875,calm
S16,-0.041290283203125,2.1514892578125,34.47296142578125,8.197021484375,calm
S4,-0.0241241455078125,1.364898681640625,32.922271728515625,-1.12457275390625,calm
S14,-0.2292938232421875,3.030014038085937,34.1519775390625,-5.5999755859375,calm
S8,-0.02691650390625,3.764724731445313,35.072967529296875,2.3101806640625,calm
S4,0.09466552734375,1.3580322265625,32.94775390625,-0.30670166015625,calm
S9,-0.0689849853515625,3.03192138671875,34.85235595703125,-3.778076171875,calm
S7,-0.0484771728515625,11.549758911132812,34.4852294921875,-3.033447265625,calm
S10,-0.0941619873046875,0.8914947509765625,34.53118896484375,1.336669921875,calm
S10,0.0501251220703125,0.9326934814453124,34.411712646484375,2.73895263671875,calm
S5,-0.0406951904296875,5.7186126708984375,34.9248046875,-0.80413818359375,calm
S7,-0.0128631591796875,11.719512939453123,34.445404052734375,-1.3641357421875,calm
S3,0.0479278564453125,7.903671264648437,33.182281494140625,1.10626220703125,calm
S15,0.020782470703125,2.53143310546875,33.946380615234375,-0.09918212890625,calm
S10,-0.025543212890625,0.9326934814453124,34.430084228515625,0.2655029296875,calm
S3,0.3029022216796875,8.208847045898438,33.159698486328125,-1.5350341796875,calm
S16,-0.0660552978515625,2.2014617919921875,34.411712646484375,2.87322998046875,calm
S17,0.00054931640625,5.7376861572265625,33.623138427734375,-0.74310302734375,calm
S4,0.0318145751953125,1.375579833984375,32.974822998046875,2.31170654296875,calm
S10,-0.0863800048828125,0.9166717529296876,34.413238525390625,1.6082763671875,calm
S16,0.0484771728515625,2.2186279296875,34.4010009765625,-0.23345947265625,calm
S8,1.2936859130859375,3.828048706054688,34.921722412109375,-6.14471435546875,calm
S5,-0.06024169921875,5.286407470703125,34.9324951171875,-1.14593505859375,calm
S7,-0.0546112060546875,11.877059936523438,34.4576416015625,3.63616943359375,calm
S10,0.0544281005859375,0.9212493896484376,34.414764404296875,1.28021240234375,calm
S6,0.0567169189453125,8.3953857421875,34.289337158203125,-0.59967041015625,calm
S2,0.10711669921875,0.7732391357421875,31.62890625,-1.48773193359375,calm
S8,0.0190887451171875,3.678512573242188,34.97723388671875,3.63006591796875,calm
S3,0.0310821533203125,8.169937133789062,33.131103515625,2.12249755859375,calm
S17,-0.080108642578125,5.944061279296875,33.483978271484375,-5.38482666015625,calm
S4,-0.0402374267578125,1.371002197265625,32.9822998046875,-0.56610107421875,calm
S8,-0.009063720703125,3.7105560302734375,35.0946044921875,-0.35552978515625,calm
S4,-0.1457061767578125,1.3469696044921875,32.642181396484375,0.59661865234375,calm
S10,0.0452728271484375,0.9349822998046876,34.39947509765625,-1.91802978515625,calm
S17,-0.0353851318359375,5.7270050048828125,33.61102294921875,-3.67889404296875,calm
S3,-0.1222686767578125,8.118057250976562,33.191314697265625,0.26702880859375,calm
S2,0.1664886474609375,0.5474090576171875,32.81732177734375,1.04217529296875,calm
S4,-0.0236663818359375,1.3622283935546875,32.950775146484375,0.09613037109375,calm
S2,-0.1315155029296875,0.5832672119140625,32.669097900390625,-0.90179443359375,calm
S5,-0.0251312255859375,5.81817626953125,34.853912353515625,-3.021240234375,calm
S10,-0.0958099365234375,0.9174346923828124,34.4990234375,-0.96588134765625,calm
S7,-0.0351104736328125,11.738204956054688,34.445404052734375,0.15106201171875,calm
S6,-0.0657806396484375,8.227157592773438,34.202301025390625,-4.718017578125,calm
S7,0.0154266357421874,11.983871459960938,34.48828125,-1.46636962890625,calm
S4,-0.0059051513671875,1.3580322265625,32.968780517578125,0.0091552734375,calm
S10,0.0038909912109375,0.9281158447265624,34.3642578125,0.97503662109375,calm
S17,-0.1251983642578125,5.927658081054688,33.474884033203125,-0.94451904296875,calm
S13,0.8839874267578125,2.838134765625,34.174835205078125,3.49273681640625,calm
S10,0.0100250244140625,0.9639739990234376,34.37652587890625,-3.2684326171875,calm
S4,-0.1542205810546875,1.3889312744140625,32.958282470703125,-0.84075927734375,calm
S10,0.0353851318359375,0.9220123291015624,34.365814208984375,-2.044677734375,calm
S16,-0.025909423828125,2.1381378173828125,34.408660888671875,3.25775146484375,calm
S10,-0.0857391357421875,0.91400146484375,34.427032470703125,-0.59356689453125,calm
S4,-0.0103912353515625,1.37939453125,32.9822998046875,1.86004638671875,calm
S11,0.2356109619140625,6.3167572021484375,34.927886962890625,-0.52490234375,calm
S16,-0.2987823486328125,2.138900756835937,34.393310546875,2.9144287109375,calm
S16,-0.0966796875,2.197265625,34.4071044921875,-1.70745849609375,calm
S2,-0.1151275634765625,0.5496978759765625,32.7139892578125,-1.49993896484375,calm
S9,-0.0513153076171875,3.1864166259765625,34.838531494140625,1.434326171875,calm
S15,-0.108856201171875,2.61077880859375,34.0391845703125,1.702880859375,calm
S11,-0.103729248046875,6.30645751953125,35.051361083984375,-1.31683349609375,calm
S3,0.0057220458984375,7.837295532226562,33.155181884765625,0.494384765625,calm
S17,0.0282440185546875,6.0657501220703125,33.577728271484375,3.88336181640625,calm
S2,0.0237579345703125,0.9166717529296876,32.166656494140625,-0.89569091796875,calm
S8,-0.0447235107421875,3.697967529296875,35.072967529296875,1.861572265625,calm
S13,-0.0970916748046875,2.83050537109375,34.112335205078125,-8.22906494140625,calm
S14,-0.14630126953125,3.057098388671875,34.123016357421875,12.37640380859375,calm
S9,-0.0106658935546875,2.9979705810546875,34.82000732421875,-1.5167236328125,calm
S14,-0.1290435791015625,3.0284881591796875,34.127593994140625,-3.66363525390625,calm
S7,-0.0205535888671875,11.873245239257812,34.411712646484375,-2.447509765625,calm
S10,-0.0028839111328125,0.9212493896484376,34.368865966796875,-1.3092041015625,calm
S11,-0.1493682861328125,6.3446044921875,34.98651123046875,6.62689208984375,calm
S3,-0.1622772216796875,8.128738403320312,33.128082275390625,0.87738037109375,calm
S9,-0.0274200439453125,3.033065795898437,34.835418701171875,-1.6571044921875,calm
S2,-0.0020599365234375,0.7137298583984375,32.12060546875,-0.042724609375,calm
S16,-0.0418853759765625,2.02484130859375,34.3612060546875,-1.9012451171875,calm
S17,-0.0200042724609375,5.936050415039063,33.5126953125,1.25274658203125,calm
S14,-0.0488433837890625,3.0231475830078125,34.1702880859375,0.99945068359375,calm
S13,-0.022247314453125,2.862167358398437,34.202301025390625,-4.69512939453125,calm
S15,0.0805206298828125,2.587890625,34.00567626953125,-0.274658203125,calm
S5,-0.0287017822265625,6.05926513671875,34.909393310546875,-0.94757080078125,calm
S2,0.0787811279296875,0.7900238037109375,31.91732788085937,-1.23748779296875,calm
S6,-0.0188140869140625,8.264541625976562,34.258819580078125,-4.65545654296875,calm
S2,-0.0177154541015625,0.783538818359375,31.927703857421875,2.97698974609375,calm
S14,-0.0105743408203125,2.944564819335937,34.266448974609375,-2.94342041015625,calm
S14,0.1962432861328125,3.0170440673828125,34.167205810546875,8.51898193359375,calm
S3,0.0193634033203125,7.928466796875,33.173248291015625,1.24053955078125,calm
S4,-0.0008697509765625,1.3759613037109375,32.953765869140625,-0.72479248046875,calm
S17,1.4765167236328125,5.94635009765625,33.486968994140625,-10.95428466796875,calm
S14,-0.0672454833984375,3.025054931640625,34.075775146484375,2.08587646484375,calm
S2,0.0008697509765625,0.5451202392578125,32.737945556640625,-1.9500732421875,calm
S6,-0.1030426025390625,8.512496948242188,34.2130126953125,3.20587158203125,calm
S4,0.0364837646484375,1.399993896484375,32.97930908203125,0.21209716796875,calm
S3,0.4248504638671875,7.991790771484375,33.16571044921875,-2.04925537109375,calm
S9,-0.0369415283203125,3.26080322265625,34.810791015625,-5.24139404296875,calm
S16,-0.272186279296875,2.0153045654296875,34.37652587890625,2.96478271484375,calm
S2,0.06280517578125,0.8579254150390625,32.236541748046875,-0.26092529296875,calm
S4,-0.006683349609375,1.36260986328125,32.970306396484375,-0.11444091796875,calm
S5,-0.1123809814453125,6.21185302734375,34.927886962890625,0.933837890625,calm
S17,-0.0519561767578125,5.9452056884765625,33.500579833984375,-1.0772705078125,calm
S9,-0.0225677490234375,3.0529022216796875,34.798492431640625,-0.341796875,calm
S14,-0.119476318359375,3.0059814453125,34.12451171875,-3.23638916015625,calm
S17,0.0580902099609375,5.896759033203125,33.53533935546875,-1.38702392578125,calm
S3,0.02215576171875,7.875823974609375,33.131103515625,-0.66986083984375,calm
S10,0.04229736328125,0.9166717529296876,34.3031005859375,-3.5919189453125,calm
S15,0.0087432861328125,2.5970458984375,34.030059814453125,2.02789306640625,calm
S11,-0.06390380859375,6.2992095947265625,35.051361083984375,2.252197265625,calm
S14,-0.06097412109375,2.98614501953125,34.258819580078125,0.61798095703125,calm
S7,0.0233917236328125,11.882400512695312,34.46221923828125,0.77056884765625,calm
S8,-0.0133209228515625,3.7441253662109375,34.984954833984375,1.73187255859375,calm
S9,-0.0300750732421875,3.048324584960937,34.835418701171875,6.52923583984375,calm
S11,-0.0645904541015625,6.290054321289063,35.023529052734375,0.58441162109375,calm
S4,-0.1814117431640625,1.36871337890625,32.98382568359375,0.65765380859375,calm
S2,-0.1090850830078125,0.7843017578125,31.85214233398437,-1.9073486328125,calm
S2,0.1919403076171875,0.6710052490234375,32.46893310546875,-0.82244873046875,calm
S10,-0.002288818359375,0.9189605712890624,34.445404052734375,4.33807373046875,calm
S2,0.040008544921875,0.75225830078125,32.132476806640625,3.10211181640625,calm
S9,-0.0227508544921875,3.0292510986328125,34.826171875,-4.20379638671875,calm
S14,-0.0988311767578125,3.022003173828125,34.1458740234375,-3.17535400390625,calm
S7,-0.0516815185546875,11.86065673828125,34.43621826171875,-0.860595703125,calm
S11,0.02947998046875,6.3495635986328125,34.98651123046875,2.264404296875,calm
S9,0.0822601318359375,3.1719207763671875,34.8878173828125,-4.5501708984375,calm
S14,-0.103729248046875,3.0735015869140625,34.154998779296875,-0.85906982421875,calm
S4,-0.0080108642578125,1.3668060302734375,32.965789794921875,-0.75225830078125,calm
S4,-0.0135040283203125,1.3790130615234375,32.977783203125,-0.85906982421875,calm
S17,0.1522064208984375,5.929946899414063,33.5565185546875,6.048583984375,calm
S2,-0.1333465576171875,0.606536865234375,32.666107177734375,0.49285888671875,calm
S5,-0.0862884521484375,5.8399200439453125,34.93096923828125,-2.61688232421875,calm
S2,0.01556396484375,0.6343841552734375,32.769378662109375,2.29644775390625,calm
S16,0.0888519287109375,2.12554931640625,34.40557861328125,-3.45611572265625,calm
S3,0.0419769287109375,7.7243804931640625,33.342010498046875,3.27911376953125,calm
S6,0.1446990966796875,8.423995971679688,34.28326416015625,1.29241943359375,calm
